secrecy_rate,sensing_snr_db
0.19543689928052488,43.17674546613994
0.3353274988831425,43.8108576552224
0.47075605065979476,44.26692268216926
0.5962421814131811,44.4774248234259
0.7066839939783338,44.40963198662449
0.8080287142222987,44.07716446349148
0.8903058039423905,43.529999991202075
0.920099865589964,43.19655461017835
0.9216374645070425,43.196992202586635
0.9216107760312702,43.19689418895375
0.9226087998768195,43.19659843484632
0.9236676357904169,43.19661361002832
0.9207010145020466,43.19744920735482
0.9246822822630111,43.19695159849932
0.9237810762983188,43.197538913537855
0.9201430191637061,43.196058835090476
0.9200596460669007,43.19584536450404
0.9228233988458944,43.1964516646139
0.9229849224026264,43.196131004010724
0.9233161861612713,43.19739391065287
0.9236428973604527,43.1963325992094
0.9238646178044123,43.1950078897993
0.923403010047356,43.198002468214874
0.9221200441593768,43.19758171410773
0.9221733109929136,43.19824781320061
0.9229220962272516,43.19611500567899
0.9234091978882498,43.19615131856092
0.9225709827328122,43.19593067437279
0.9238032111180631,43.19535379002979
0.9230620832768544,43.19740861632074
0.9249188815141706,43.19716232958782
0.9222495181982732,43.197384233232356
0.9239776237457776,43.19719874176752
0.9228023509387296,43.196218880420176
0.9233214327482164,43.19731759778946
0.9209659232960301,43.196864091959725
0.9220557022301866,43.19707525470071
0.9238054720884583,43.19575320459123
0.9232312049747047,43.19598650482555
0.9204077321745644,43.19637736216216
0.9224913144233612,43.197072674453324
0.922448985810326,43.19540559628349
0.9213981035170468,43.19581946853945
0.9237652018367666,43.1972711281912
0.9239471056043395,43.19555914376682
0.9216779577306735,43.19726853605733
0.9212595006095828,43.197277173182215
0.9219587622188852,43.197150381952405
0.9232265730260597,43.19746435467103
0.9222456865868046,43.198305629131
