secrecy_rate,sensing_snr_db
0.0,43.177358821355
0.0,43.81320539378222
0.04020585878674865,44.267897030934726
0.18514217327923177,44.47816669311063
0.3236435736756125,44.41002923637952
0.4498137792164396,44.07850081540647
0.5602220837066447,43.5309077097014
0.6034495372435931,43.196573537411204
0.6013549292600082,43.198355148347794
0.6015180893302183,43.19874581290141
0.6053577813062496,43.19634842912981
0.6032453215429623,43.19679579895565
0.6118436924843653,43.19709397471436
0.6037730254392191,43.19831798113846
0.6021542359369434,43.19501243410912
0.6089582833968716,43.196534418457986
0.6026620338755269,43.19747067216878
0.6036619208197997,43.195835337936515
0.6028835828922947,43.19709199003065
0.5999434125076721,43.19739042603365
0.6009051821921965,43.19736790391495
0.6060418750265342,43.19656238049481
0.6056894089979608,43.198919900123144
0.6105023837071606,43.197092336430686
0.6098445033801525,43.19606424954471
0.6056530624655725,43.19868789136302
0.6080551403914605,43.196114427465815
0.6010608796206611,43.197067798833444
0.6015697588565825,43.19576988185203
0.6065520770503223,43.19691467040614
0.6060566751667302,43.198252357885565
0.6026508424880888,43.195111836899315
0.603915136229519,43.19658019984793
0.6031540815873928,43.19561690763788
0.6078910556499562,43.196232977839486
0.6028138589931586,43.20033253118833
0.6062101562375641,43.19737764140606
0.6064700013879865,43.19626078426133
0.6111610098394831,43.19688455117874
0.6082134423499976,43.196735441464746
0.6045868766290265,43.19901051771451
0.6037774387723598,43.197367958340564
0.6083510399346839,43.1980703277171
0.6051291176867846,43.19591941677285
0.6011820696581687,43.197380813814526
0.6049115837090842,43.195687314347055
0.6032689594406957,43.19741789482654
0.6040184355258731,43.19561698405532
0.6028676201648135,43.19650327986781
0.6065543922243837,43.19679266626142
