secrecy_rate,sensing_snr_db
0.04528696657436437,43.174913578871035
0.04901531319198582,43.812676804587404
0.049478230524454436,44.26936774582246
0.04640395250816276,44.47561851743724
0.051197887530791686,44.41031673329146
0.049761370896814205,44.0777191935653
0.04676400875524567,43.53026700868832
0.04837359961364307,43.196196431278686
0.045664977160677966,43.19529884488831
0.04784176313927657,43.19678262845074
0.04972561787315033,43.19818596286589
0.046950778636304036,43.19783234937895
0.04622874197679405,43.196690771692275
0.048062782578040975,43.19661597728676
0.047423795948737246,43.19651622990705
0.04755841959857887,43.198607482759854
0.04614396405947474,43.19732430572819
0.047809091844551954,43.19641568544554
0.046823604002446895,43.196089685920185
0.05124774757447148,43.19636280744615
0.04712660463687235,43.19540068710647
0.045904294786406785,43.196600468948134
0.049452898012918634,43.19686816448419
0.04618264669276906,43.19576958726154
0.046947111315018164,43.19769898508746
0.04760178195743525,43.197282646018316
0.04852505254275952,43.19662320733691
0.0465274721197011,43.196598810546966
0.048354437995660526,43.195442888601576
0.04805777546362122,43.19640780312061
0.04722333569829085,43.19634487704339
0.0509501477907206,43.19673324026606
0.04790647209112675,43.195738414524726
0.0480022498938405,43.19744521072845
0.04830531278552297,43.197805536694986
0.0477512884992366,43.19601306589235
0.04844834558524891,43.195691634162536
0.04907641991197065,43.19689865592251
0.048325562247780396,43.19625200093283
0.04723982411189098,43.19637702118268
0.047774435815581495,43.197821158394156
0.0459476868877583,43.19586761231704
0.04846818311235035,43.1976757005588
0.04727115495898815,43.197917315629795
0.04724760894210067,43.19579781158917
0.049657485890112874,43.19534222915543
0.0485758539583121,43.1963651445675
0.04851951980980296,43.19730159042454
0.04902386910220757,43.196579827013444
0.04647330143175277,43.19815464535704
