secrecy_rate,sensing_snr_db
0.07262610169127881,41.625060923101216
0.11532845097798083,40.80961507087042
0.15886738843428805,40.00078086420306
0.20576389583874455,39.216008248392505
0.2404657943168627,38.46363993581016
0.26513345828266244,37.74361071626562
0.2748464144906394,37.06278963315378
0.2758853841763146,36.65181381000101
0.2767005173470232,36.656941179088406
0.2714484951885187,36.64968697861657
0.25867561170066355,36.65756152502571
0.23913598330742225,36.65739533600347
0.21120131096237,36.66124758894042
0.1785857908097982,36.65596982623818
0.13949323197714436,36.65684954197565
0.1398254777038045,36.65361580607365
0.1395221645754927,36.654329514786006
0.13904283309071452,36.653830335361455
0.13960065028184676,36.657587919153926
0.13706213405277323,36.6522216182546
0.13913137346490245,36.658477176232296
0.1376752771366393,36.656863446027366
0.1399226270384294,36.66077237133897
0.1409877225979722,36.65397262228345
0.13800182970870756,36.66164329008819
0.1409888492618785,36.65796371745001
0.13837844504017505,36.65981137389738
0.13975672974776399,36.65475973385447
0.1365411380478525,36.66090457039614
0.13871154394509655,36.657482980075365
0.13826661316147892,36.658243333052
0.13882694814507368,36.65343731606951
0.13988485910018633,36.65869350567508
0.14013650937701705,36.65397695887982
0.13812143144732547,36.65688240015973
0.1402064684049349,36.65253052480927
0.1390457749231918,36.658254099195915
0.13720224625948807,36.655777510285006
0.13841200868758996,36.658390572250774
0.13998128589776448,36.65741793676743
0.13886366175689635,36.65645092527194
0.13849290927322178,36.65983596504737
0.14031746902397424,36.65645360662922
0.13958835589338736,36.659392422997165
0.13821873041607347,36.656156677710094
0.1403429931540976,36.649489853705276
0.13966640973915467,36.65821690577991
0.13910233528082494,36.65931193618844
0.13782280508139544,36.653517817815015
0.13816042811252227,36.65749275816736
