secrecy_rate,sensing_snr_db
0.19461029135550345,43.17358433102784
0.3355128671528943,43.812090609799526
0.4717246875115221,44.265666570820585
0.5943715420048471,44.476910929377745
0.7073430278942057,44.41105800638447
0.8065762560385067,44.07698593706335
0.886818038526952,43.53113592656296
0.9202858436873348,43.19646380210613
0.9213152009662046,43.19683230024246
0.9208943533921197,43.19542483118866
0.9230486749348356,43.19649340583684
0.9216200128480198,43.19742986786612
0.9225466128160112,43.19732468173797
0.9213669145520146,43.19676621364052
0.9218444370226604,43.194505529361926
0.9236718113554032,43.19714134285923
0.9223140038102811,43.19766874205263
0.9232889612452921,43.1967281825867
0.9192082103649575,43.19401360667801
0.9228810274159888,43.19622245088111
0.9208342184634625,43.1952421763128
0.92151951268654,43.197615768102615
0.9231333204503125,43.196120697683725
0.9227177808175975,43.19610992519425
0.922650880054612,43.19661815068035
0.9248422586446319,43.19609260370551
0.9226994729119609,43.19707569821654
0.9206100375289601,43.19588775752965
0.9232134737136145,43.19680939642211
0.9227559696183782,43.19578140582869
0.9225115632921067,43.19773169252028
0.9225371090075453,43.19716162990193
0.9226845409374477,43.1978332290557
0.923910905425979,43.19655253750922
0.9221068229271057,43.196705055580644
0.9235051559384471,43.196476374330565
0.9236026654353766,43.19739171599633
0.9238563734313018,43.19585797016912
0.9249656064808898,43.19528057923233
0.923203840175573,43.19844467689241
0.9225605355323167,43.1973436520851
0.9219309484562566,43.19760303913314
0.923500492907128,43.19525335263877
0.9214672335281612,43.196156067808424
0.922684627939506,43.19630189822001
0.9226548059898798,43.19677136707699
0.9222517186739795,43.19717688581096
0.9229972742408153,43.19770957084248
0.9227093951666384,43.194720257050754
0.9232058059323273,43.19713017351775
