secrecy_rate,sensing_snr_db
0.0,43.17574401356189
0.0,43.81232725535309
0.04382301972782976,44.26830386082095
0.19205421972477232,44.47678807250229
0.3254060921622788,44.41021159873966
0.45378195029726065,44.07770766349312
0.5653756182042802,43.52869566145471
0.6066792668446297,43.19743468971018
0.605139025725915,43.196006312773775
0.6028572098079987,43.19582611042554
0.6089337069832723,43.1968651074186
0.6018566446563725,43.19603978353429
0.6033459462732615,43.195725149409164
0.6036487109487396,43.197818107309416
0.6003476615721919,43.197134885535604
0.6016584847011046,43.198601343978524
0.5995038914520592,43.19735947083694
0.5998722028638905,43.196694330079325
0.6018663386470475,43.19545160322612
0.6014851799772849,43.1955440010504
0.6071434907773536,43.19604411082581
0.6066824633482106,43.197521943085164
0.6092145381650376,43.19553168952215
0.6020044422033681,43.19641723045077
0.6077634189611345,43.19678309041028
0.6072844900492989,43.19678153937345
0.6067718722443676,43.19544527206881
0.6073801857948951,43.19743778955398
0.6039285695846743,43.19644654979653
0.6061211592600646,43.199282036135386
0.6050752919581921,43.19682157854502
0.6083309416972202,43.197070680855234
0.6010827121959892,43.19610472062078
0.6017058065599556,43.19624330409782
0.6043430495570057,43.1966012713078
0.6034642354559026,43.19644396086944
0.609024987055891,43.19695259664205
0.6095786289710414,43.19650175791102
0.60798311826378,43.19690651380276
0.6052787716890151,43.19778351887631
0.605508116101241,43.19656613699925
0.6040217539659736,43.196654709678015
0.6087938302375147,43.19653238733952
0.6062049506420575,43.19765932191612
0.6050108579850892,43.19590051604852
0.6035608865487117,43.198360642642
0.6020638896678303,43.19783843821719
0.6097927596267407,43.19861885105532
0.602804927347071,43.1943492068787
0.6047063153318035,43.1973191465937
